"","Plot","Plot.code","Classification","GS.Type","Site.Type","Site.Code","Genus.Code","Species.Code","Cultivar.Code","Species.Latin","DBH"
"3367","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",17.2
"3368","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",13.3
"3369","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",13.2
"3370","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",16.2
"3371","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",11.7
"3372","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",9.3
"3373","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",17.2
"3374","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",12.6
"3375","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",11.4
"3376","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",14.3
"3377","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",13.2
"3378","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",10.3
"3379","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",11.2
"3380","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",17.4
"3381","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",12.2
"3382","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",14.1
"3383","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",13.2
"3384","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",17.1
"3385","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",16.2
"3386","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",13.5
"3387","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",17.6
"3388","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",13.4
"3389","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",10.2
"3390","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",16.6
"3391","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.8
"3392","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6
"3393","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5
"3394","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.3
"3395","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",8.3
"3396","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5.1
"3397","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",9
"3398","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.8
"3399","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.7
"3400","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",9.2
"3401","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5.1
"3402","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",8.7
"3403","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5.2
"3404","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",11.1
"3405","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",7.3
"3406","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.1
"3407","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.8
"3408","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5.4
"3409","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.9
"3410","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",11.7
"3411","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5.6
"3412","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",7.4
"3413","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",11.3
"3414","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.5
"3415","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",7.9
"3416","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",9.2
"3417","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",10.4
"3418","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5.3
"3419","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.7
"3420","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",8.2
"3421","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",7.5
"3422","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",9.1
"3423","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",6.7
"3424","Loyola","2","Private","Inst","I","I1009","TH","THOC","THOC","Thuja Occidentalis",5.1
"3425","Loyola","2","Private","Inst","I","I1008","TH","THOC","THOC","Thuja Occidentalis",7.1
"3426","Loyola","2","Private","Inst","I","I1008","TH","THOC","THOC","Thuja Occidentalis",8.4
"3427","Loyola","2","Private","Inst","I","I1008","TH","THOC","THOC","Thuja Occidentalis",5.7
"3428","Loyola","2","Private","Inst","I","I1008","TH","THOC","THOC","Thuja Occidentalis",6.3
"3429","Loyola","2","Private","Inst","I","I1008","TH","THOC","THOC","Thuja Occidentalis",7.2
"3430","Loyola","2","Private","Inst","I","I1008","TH","THOC","THOC","Thuja Occidentalis",6.9
"3431","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.5
"3432","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6
"3433","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",5.5
"3434","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",5.3
"3435","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",5.7
"3436","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.2
"3437","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",5.1
"3438","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.8
"3439","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",8.3
"3440","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",7.5
"3441","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.7
"3442","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",8.8
"3443","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",10.1
"3444","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",8.9
"3445","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.7
"3446","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",9.6
"3447","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",5.4
"3448","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",7.1
"3449","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.3
"3450","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",5.9
"3451","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",8.4
"3452","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.7
"3453","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",7.3
"3454","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",5.9
"3455","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",6.9
"3456","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",10.5
"3457","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",7.4
"3458","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",9.8
"3459","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",7.6
"3460","Loyola","2","Private","Inst","I","I1010","TH","THOC","THOC","Thuja Occidentalis",11.3
"3461","Loyola","2","Private","Inst","I","I1003","TH","THOC","THOC","Thuja Occidentalis",13.6
"3462","Loyola","2","Private","Inst","I","I1005","TH","THOC","THOC","Thuja Occidentalis",20
"3463","Loyola","2","Private","Inst","I","I1002","TH","THOC","THOC","Thuja Occidentalis",6.1
"3464","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",6.5
"3465","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",11.6
"3466","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",20.4
"3467","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",26.2
"3468","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",15.8
"3469","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",9.2
"3470","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",6.3
"3471","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",15.2
"3472","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",14
"3473","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",10.3
"3474","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",17
"3475","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",23.3
"3476","Loyola","2","Private","Inst","I","I1006","TH","THOC","THOC","Thuja Occidentalis",35.5
"3477","Loyola","2","Public","Row","S","S1019","TH","THOC","THOC","Thuja occidentalis 'Fastigiata'",12.4
"3478","Loyola","2","Public","Row","S","S1024","TH","THOC","THOC","Thuja occidentalis",20.8
"3479","Loyola","2","Public","Row","S","S1054","TH","THOC","THOC","Thuja occidentalis",114.4
"3480","Loyola","2","Public","Row","S","S1055","TH","THOC","THOC","Thuja occidentalis 'Fastigiata'",12.3
"3481","Loyola","2","Public","Row","S","S1055","TH","THOC","THOC","Thuja occidentalis",65.3
"3482","Loyola","2","Public","Row","S","S1055","TH","THOC","THOC","Thuja occidentalis",42.5
"3483","Loyola","2","Public","Row","S","S1071","TH","THOC","THOC","Thuja occidentalis",57.2
"3484","Loyola","2","Public","Row","S","S1071","TH","THOC","THOC","Thuja occidentalis",33.3
"3485","Loyola","2","Public","Row","S","S1071","TH","THOC","THOC","Thuja occidentalis",42.7
"3486","Loyola","2","Public","Row","S","S1071","TH","THOC","THOC","Thuja occidentalis",39.3
"3487","Loyola","2","Public","Row","S","S1071","TH","THOC","THOC","Thuja occidentalis",55.2
"3488","Loyola","2","Public","Row","S","S1074","TH","THOC","THOC","Thuja occidentalis",22
"3489","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",5.6
"3490","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",5.7
"3491","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",6.4
"3492","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",6.4
"3493","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",6.5
"3494","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",5.4
"3495","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",8.8
"3496","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",5.3
"3497","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",7
"3498","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",8.3
"3499","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",8.8
"3500","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",4.8
"3501","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",5.1
"3502","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",6.5
"3503","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",5.3
"3504","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",6.2
"3505","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",6.7
"3506","Loyola","2","Private","Private","Y","Y1001","TH","THOC","THOC","Thuja Occidentalis",7.3
"3507","Loyola","2","Private","Private","Y","Y1002","TH","THOC","THOC","Thuja Occidentalis",10.6
"3508","Loyola","2","Private","Private","Y","Y1003","TH","THOC","THOC","Thuja Occidentalis",6.7
"3509","Loyola","2","Private","Private","Y","Y1005","TH","THOC","THOC","Thuja Occidentalis",26
"3510","Loyola","2","Private","Private","Y","Y1005","TH","THOC","THOC","Thuja Occidentalis",18.3
"3511","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",17.5
"3512","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",17.5
"3513","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",17.5
"3514","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",17.5
"3515","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",36.6
"3516","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",36.6
"3517","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",36.6
"3518","Loyola","2","Private","Private","Y","Y1006","TH","THOC","THOC","Thuja Occidentalis",36.6
"3519","Loyola","2","Private","Private","Y","Y1008","TH","THOC","THOC","Thuja Occidentalis",10.4
"3520","Loyola","2","Private","Private","Y","Y1008","TH","THOC","THOC","Thuja Occidentalis",15.3
"3521","Loyola","2","Private","Private","Y","Y1008","TH","THOC","THOC","Thuja Occidentalis",8.3
"3522","Loyola","2","Private","Private","Y","Y1009","TH","THOC","THOC","Thuja Occidentalis",7.9
"3523","Loyola","2","Private","Private","Y","Y1011","TH","THOC","THOC","Thuja Occidentalis",7.1
"3524","Loyola","2","Private","Private","Y","Y1011","TH","THOC","THOC","Thuja Occidentalis",5.7
"3525","Loyola","2","Private","Private","Y","Y1012","TH","THOC","THOC","Thuja Occidentalis",6.3
"3526","Loyola","2","Private","Private","Y","Y1013","TH","THOC","THOC","Thuja Occidentalis",8.6
"3527","Loyola","2","Private","Private","Y","Y1013","TH","THOC","THOC","Thuja Occidentalis",4.6
"3528","Loyola","2","Private","Private","Y","Y1013","TH","THOC","THOC","Thuja Occidentalis",12
"3529","Loyola","2","Private","Private","Y","Y1013","TH","THOC","THOC","Thuja Occidentalis",40.2
"3530","Loyola","2","Private","Private","Y","Y1013","TH","THOC","THOC","Thuja Occidentalis",6.8
"3531","Loyola","2","Private","Private","Y","Y1013","TH","THOC","THOC","Thuja Occidentalis",5.3
"3532","Loyola","2","Private","Private","Y","Y1015","TH","THOC","THOC","Thuja Occidentalis",6.1
"3533","Loyola","2","Private","Private","Y","Y1015","TH","THOC","THOC","Thuja Occidentalis",11.1
"3534","Loyola","2","Private","Private","Y","Y1015","TH","THOC","THOC","Thuja Occidentalis",6
"3535","Loyola","2","Private","Private","Y","Y1015","TH","THOC","THOC","Thuja Occidentalis",11.7
"3536","Loyola","2","Private","Private","Y","Y1019","TH","THOC","THOC","Thuja Occidentalis",91.7
"3537","Loyola","2","Private","Private","Y","Y1019","TH","THOC","THOC","Thuja Occidentalis",43.9
"3538","Loyola","2","Private","Private","Y","Y1020","TH","THOC","THOC","Thuja Occidentalis",33.1
"3539","Loyola","2","Private","Private","Y","Y1020","TH","THOC","THOC","Thuja Occidentalis",17
"3540","Loyola","2","Private","Private","Y","Y1022","TH","THOC","THOC","Thuja Occidentalis",5.2
"3541","Loyola","2","Private","Private","Y","Y1022","TH","THOC","THOC","Thuja Occidentalis",7
"3542","Loyola","2","Private","Private","Y","Y1023","TH","THOC","THOC","Thuja Occidentalis",8.3
"3543","Loyola","2","Private","Private","Y","Y1023","TH","THOC","THOC","Thuja Occidentalis",17.6
"3544","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",5.1
"3545","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",5.1
"3546","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",7
"3547","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",15.2
"3548","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",7.6
"3549","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",8.9
"3550","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",10.1
"3551","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",7.6
"3552","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",7.6
"3553","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",15.8
"3554","Loyola","2","Private","Private","Y","Y1024","TH","THOC","THOC","Thuja Occidentalis",19.1
"3555","Loyola","2","Private","Private","Y","Y1026","TH","THOC","THOC","Thuja Occidentalis",55.3
"3556","Loyola","2","Private","Private","Y","Y1026","TH","THOC","THOC","Thuja Occidentalis",17.8
"3557","Loyola","2","Private","Private","Y","Y1029","TH","THOC","THOC","Thuja Occidentalis",14.6
"3558","Loyola","2","Private","Private","Y","Y1029","TH","THOC","THOC","Thuja Occidentalis",7.1
"3559","Loyola","2","Private","Private","Y","Y1029","TH","THOC","THOC","Thuja Occidentalis",5
"3560","Loyola","2","Private","Private","Y","Y1032","TH","THOC","THOC","Thuja Occidentalis",12.9
"3561","Loyola","2","Private","Private","Y","Y1032","TH","THOC","THOC","Thuja Occidentalis",21.4
"3562","Loyola","2","Private","Private","Y","Y1032","TH","THOC","THOC","Thuja Occidentalis",7.7
"3563","Loyola","2","Private","Private","Y","Y1032","TH","THOC","THOC","Thuja Occidentalis",5.1
"3564","Loyola","2","Private","Private","Y","Y1032","TH","THOC","THOC","Thuja Occidentalis",4.7
"3565","Loyola","2","Private","Private","Y","Y1033","TH","THOC","THOC","Thuja Occidentalis",12.3
"3566","Loyola","2","Private","Private","Y","Y1033","TH","THOC","THOC","Thuja Occidentalis",6.1
"3567","Loyola","2","Private","Private","Y","Y1033","TH","THOC","THOC","Thuja Occidentalis",18.7
"3568","Loyola","2","Private","Private","Y","Y1034","TH","THOC","THOC","Thuja Occidentalis",12.6
"3569","Loyola","2","Private","Private","Y","Y1034","TH","THOC","THOC","Thuja Occidentalis",13.9
"3570","Loyola","2","Private","Private","Y","Y1040","TH","THOC","THOC","Thuja Occidentalis",8.1
