Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
Loyola,2,Public,Row,S,S1030,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,23.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1030,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,27.7,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1030,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,31.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1031,GL,GLTR,GLTR,Gleditsia triacanthos 'Imperial',Common Honey-Locust,5.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1033,GL,GLTR,GLTR,Gleditsia triacanthos 'Street Keeper',Common Honey-Locust,6.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1033,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,10.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1034,GL,GLTR,GLTR,Gleditsia triacanthos 'Spectrum',Common Honey-Locust,6.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1035,GL,GLTR,GLTR,Gleditsia triacanthos 'Spectrum',Common Honey-Locust,5.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1036,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,26.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1036,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,28,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1037,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,36.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1037,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,21.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1038,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1039,GL,GLTR,GLTR,Gleditsia triacanthos 'Sunburst',Common Honey-Locust,4.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1040,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,26.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1044,GL,GLTR,GLTR,Gleditsia triacanthos 'Northern Acclaim',Common Honey-Locust,6.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1046,GL,GLTR,GLTR,Gleditsia triacanthos 'Northern Acclaim',Common Honey-Locust,4.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1046,GL,GLTR,GLTR,Gleditsia triacanthos 'Sunburst',Common Honey-Locust,17,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1046,GL,GLTR,GLTR,Gleditsia triacanthos 'Shademaster',Common Honey-Locust,11,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1055,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,4.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1055,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,21.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1058,GL,GLTR,GLTR,Gleditsia triacanthos 'Shademaster',Common Honey-Locust,5.9,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1059,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,44.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1059,GL,GLTR,GLTR,Gleditsia triacanthos 'Imperial',Common Honey-Locust,47.9,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1059,GL,GLTR,GLTR,Gleditsia triacanthos 'Imperial',Common Honey-Locust,48.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1059,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,24.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1062,GL,GLTR,GLTR,Gleditsia triacanthos 'Street Keeper',Common Honey-Locust,9.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1069,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,19.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1069,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,27.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1069,GL,GLTR,GLTR,Gleditsia triacanthos 'Shademaster',Common Honey-Locust,8.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1072,GL,GLTR,GLTR,Gleditsia triacanthos 'Northern Acclaim',Common Honey-Locust,8.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1075,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,5.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1077,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,37.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1077,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,38.7,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1077,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,37.7,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1082,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,29.9,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1086,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,48.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1086,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,55.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1086,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,75.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1086,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,43.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1086,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,58.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1086,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,57.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1086,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,65.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,54.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,38.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,31.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,53,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos 'Imperial',Common Honey-Locust,55,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,60.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,57.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1087,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,46.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,56.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,50.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,72.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,59.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,59.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,56.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,29.7,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,65,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1091,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,48.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,54,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,49.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,57.9,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,56.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,52.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,42.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,47.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,60.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,57.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1095,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,41.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1095,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,58.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1095,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,47.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1095,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,38.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1096,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,13.7,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1096,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,22.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1096,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,NA,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1096,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,NA,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1096,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,NA,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1097,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,24.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1097,GL,GLTR,GLTR,Gleditsia triacanthos 'Sunburst',Common Honey-Locust,12.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1098,GL,GLTR,GLTR,Gleditsia triacanthos 'Northern Acclaim',Common Honey-Locust,6.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1102,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,6.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1104,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,43.3,N,Y,USDA/TC/LM,
Loyola,2,Private,Private,Y,Y1078,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,8.8,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,12.5,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,13,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,18.9,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1001,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,26,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,12,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,13.2,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,13.4,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,14.5,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,17,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,26,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1005,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,32,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1006,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,9.4,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1006,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,24.3,N,Y,USDA/LM,
Loyola,2,Private,Inst,I,I1004,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,16,N,Y,USDA/LM,
Loyola,2,Private,Inst,I,I1004,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,18.9,N,Y,USDA/LM,
Loyola,2,Private,Inst,I,I1004,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,17.5,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1003,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,NA,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1003,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,NA,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1003,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,NA,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1011,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,17.9,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1011,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.5,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1109,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5.6,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1109,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.5,N,Y,USDA/LM,
Loyola,2,Public,Row,S,S1077,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5.4,N,Y,USDA/LM,
Loyola,2,Public,Park,P,P1007,HY,HYPA,HYPA,Hydrangea Paniculata,Panicled Hydrangea,6.9,N,N,USDA/Mortens,
Loyola,2,Public,Park,P,P1007,HY,HYPA,HYPA,Hydrangea Paniculata,Panicled Hydrangea,7.4,N,N,USDA/Mortens,
Loyola,2,Private,Private,Y,Y1015,HY,HYPA,HYPA,Hydrangea Paniculata,Panicled Hydrangea,11.7,N,N,USDA/Mortens,
Loyola,2,Private,Private,Y,Y1050,HY,HYPA,HYPA,Hydrangea Paniculata,Panicled Hydrangea,5.3,N,N,USDA/Mortens,
Loyola,2,Private,Private,Y,Y1077,HY,HYPA,HYPA,Hydrangea Paniculata,Panicled Hydrangea,16.8,N,N,USDA/Mortens,
Loyola,2,Private,Private,Y,Y1082,HY,HYQU,HYQU,Hydrangea Quercifolia,Oakleaf hydreangea,9.7,N,Y,USDA/Mortens/ https://www.wildflower.org/plants/result.php?id_plant=HYQU3 / http://www.efloras.org/object_page.aspx?object_id=130442&flora_id=1,Refer to websites in Origin Source column: found in south-eastern United States therefore deemed native to ETF yet non-native to SLL (KP)
Loyola,2,Public,Park,P,P1001,JU,JUCI,JUCI,Juglans Cinerea,Butternut,6.2,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,JU,JUCI,JUCI,Juglans Cinerea,Butternut,7.9,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,JU,JUCI,JUCI,Juglans Cinerea,Butternut,20.6,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1003,JU,JUCI,JUCI,Juglans Cinerea,Butternut,16.9,Y,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1019,JU,JUCI,JUCI,Juglans cinerea,Butternut,25.8,Y,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1092,JU,JUCI,JUCI,Juglans cinerea,Butternut,87.5,Y,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1011,JN,JNCO,JNCO,Juniperus Communis,Common juniper,8.3,Y,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1011,JN,JNCO,JNCO,Juniperus Communis,Common juniper,10.4,Y,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1002,JN,JNCO,JNCO,Juniperus Communis,Common juniper,12.1,Y,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1034,JN,JNCO,JNCO,Juniperus communis,Common juniper,NA,Y,Y,USDA/TC/LM,
Loyola,2,Private,Private,Y,Y1029,JN,JNCO,JNCO,Juniperus Communis,Common juniper,7.7,Y,Y,USDA/TC/LM,
Loyola,2,Private,Private,Y,Y1084,JN,JNCO,JNCO,Juniperus Communis,Common juniper,19.8,Y,Y,USDA/TC/LM,
Loyola,2,Private,Private,Y,Y1088,JN,JNCO,JNCO,Juniperus Communis,Common juniper,9.8,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,6.8,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1001,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,8.8,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1001,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,19.9,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1001,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,23.3,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1002,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,4.8,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1002,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,7.7,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1002,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,12.5,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,5.7,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,10.2,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,11,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,12.8,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,14,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,15.1,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,15.2,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1005,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,15.3,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Park,P,P1006,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,8.1,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Private,Inst,I,I1007,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,16,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Row,S,S1093,JU,JUNI,JUNI,Juglans nigra,Eastern Black Walnut,63.3,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Row,S,S1104,JU,JUNI,JUNI,Juglans nigra,Eastern Black Walnut,18.2,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Public,Row,S,S1106,JU,JUNI,JUNI,Juglans nigra,Eastern Black Walnut,13.6,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
Loyola,2,Private,Private,Y,Y1035,JU,JURE,JURE,Juglans Regia,English Walnut,5.9,N,N,Missouri Botanical Garden,
Loyola,2,Private,Private,Y,Y1089,JN,JNSC,JNSC,Juniperus Scopulorum,Rocky Mountain Juniper,4.9,N,N,USDA,
Loyola,2,Private,Private,Y,Y1089,JN,JNSC,JNSC,Juniperus Scopulorum,Rocky Mountain Juniper,4.6,N,N,USDA,
Loyola,2,Private,Inst,I,I1007,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,8.1,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1011,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,9.6,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1011,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,20.8,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1011,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,6.5,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1011,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,8.5,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1011,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,6.2,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1011,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,18.3,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1011,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,16.4,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1002,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,6.7,Y,Y,USDA,
Loyola,2,Private,Inst,I,I1002,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,10.1,Y,Y,USDA,
Loyola,2,Private,Private,Y,Y1046,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,4.5,Y,Y,USDA,
Loyola,2,Public,Park,P,P1001,LA,LADE,LADE,Larix Decidua,European Larch,5.8,N,N,USDA/TC/Mortens,
Loyola,2,Public,Park,P,P1001,LA,LADE,LADE,Larix Decidua,European Larch,6.7,N,N,USDA/TC/Mortens,
Loyola,2,Public,Park,P,P1001,LA,LADE,LADE,Larix Decidua,European Larch,7.7,N,N,USDA/TC/Mortens,
Loyola,2,Public,Park,P,P1001,LA,LADE,LADE,Larix Decidua,European Larch,10,N,N,USDA/TC/Mortens,
Loyola,2,Public,Row,S,S1063,LA,LAKA,LAKA,Larix kaempferi,Japanese Larch,43.1,N,N,TC/Mortens,
Loyola,2,Public,Row,S,S1063,LA,LAKA,LAKA,Larix kaempferi,Japanese Larch,53.8,N,N,TC/Mortens,
Loyola,2,Public,Park,P,P1001,LA,LALA,LALA,Larix Laricina,Tamarack,13.1,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,LA,LALA,LALA,Larix Laricina,Tamarack,13.7,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,LA,LALA,LALA,Larix Laricina,Tamarack,16.5,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,11,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,25.6,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,30,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,30.1,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,32.9,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,35.1,Y,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,42.4,Y,Y,USDA/TC/LM,
