"","fid","Sample.Site","Site.Code","Species.Code","Species.Latin","Genus","Latitude","Longitude","DBH","DBH.Round","Basal.Area","Subsite.Code","GS.Type","Classification","Index","Cultivar.Code","Genus.Code","Site.Type","Site.number"
"170","42","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.466202","-73.6327418",24.3,24,0.045216,"B11","Park","Public",170,"THOC","TH","P","1"
"171","150","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4656885","-73.6326895",24.5,25,0.0490625,"B42","Park","Public",171,"PNNI","PN","P","1"
"172","226","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662041","-73.6336638",24.5,25,0.0490625,"B7","Park","Public",172,"PNNI","PN","P","1"
"173","243","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.467013","-73.631927",24.5,25,0.0490625,"B70","Park","Public",173,"ACSA","AC","P","1"
"174","95","BENNY","P1","PIPU","Picea Pungens","Picea","45.467362","-73.632695",24.6,25,0.0490625,"B28","Park","Public",174,"PIPU","PI","P","1"
"175","43","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.466207","-73.6328045",24.9,25,0.0490625,"B11","Park","Public",175,"THOC","TH","P","1"
"176","151","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4658077","-73.6326161",24.9,25,0.0490625,"B42","Park","Public",176,"PNNI","PN","P","1"
"177","89","BENNY","P1","PIGL","Picea Glauca","Picea","45.467465","-73.632904",25,25,0.0490625,"B25","Park","Public",177,"PIGL","PI","P","1"
"178","280","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4660047","-73.6324297",25.1,25,0.0490625,"B80","Park","Public",178,"THOC","TH","P","1"
"179","105","BENNY","P1","PIGL","Picea Glauca","Picea","45.46727","-73.633144",25.2,25,0.0490625,"B3","Park","Public",179,"PIGL","PI","P","1"
"180","219","BENNY","P1","PIGL","Picea Glauca","Picea","45.4659554","-73.6328347",25.2,25,0.0490625,"B64","Park","Public",180,"PIGL","PI","P","1"
"181","44","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.466238","-73.6327904",25.3,25,0.0490625,"B11","Park","Public",181,"THOC","TH","P","1"
"182","45","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4661997","-73.6328143",25.4,25,0.0490625,"B11","Park","Public",182,"THOC","TH","P","1"
"183","46","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4662462","-73.6327814",25.6,26,0.053066,"B11","Park","Public",183,"THOC","TH","P","1"
"184","90","BENNY","P1","ACPL","Acer Platanoides","Acer","45.467441","-73.633026",25.6,26,0.053066,"B25","Park","Public",184,"ACPL","AC","P","1"
"185","281","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4659986","-73.632428",25.6,26,0.053066,"B80","Park","Public",185,"THOC","TH","P","1"
"186","304","BENNY","P1","VILE","Viburnum Lentago","Viburnum","45.4672223","-73.6331247",25.6,26,0.053066,"B83","Park","Public",186,"VILE","VI","P","1"
"187","47","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4661966","-73.6327851",25.7,26,0.053066,"B11","Park","Public",187,"THOC","TH","P","1"
"188","80","BENNY","P1","PIPU","Picea Pungens","Picea","45.467411","-73.63322",25.7,26,0.053066,"B21","Park","Public",188,"PIPU","PI","P","1"
"189","48","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4662023","-73.6327385",26,26,0.053066,"B11","Park","Public",189,"THOC","TH","P","1"
"190","93","BENNY","P1","GYDI","Gymnocladus Dioicus","Gymnocladus","45.466663","-73.634161",26,26,0.053066,"B27","Park","Public",190,"GYDI","GY","P","1"
"191","244","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.467048","-73.632009",26,26,0.053066,"B70","Park","Public",191,"ACSA","AC","P","1"
"192","267","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4655862","-73.6321739",26,26,0.053066,"B78","Park","Public",192,"PNNI","PN","P","1"
"193","227","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662346","-73.6335059",26.1,26,0.053066,"B7","Park","Public",193,"PNNI","PN","P","1"
"194","49","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4662154","-73.6328156",26.2,26,0.053066,"B11","Park","Public",194,"THOC","TH","P","1"
"195","96","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.467344","-73.63255",26.2,26,0.053066,"B28","Park","Public",195,"PNNI","PN","P","1"
"196","50","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4662486","-73.6328099",26.3,26,0.053066,"B11","Park","Public",196,"THOC","TH","P","1"
"197","135","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4658369","-73.6319606",26.3,26,0.053066,"B38","Park","Public",197,"PNNI","PN","P","1"
"198","51","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4662352","-73.6327951",26.4,26,0.053066,"B11","Park","Public",198,"THOC","TH","P","1"
"199","298","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.466198","-73.6323184",26.8,27,0.0572265,"B82","Park","Public",199,"THOC","TH","P","1"
"200","84","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4655932","-73.6326007",26.9,27,0.0572265,"B24","Park","Public",200,"PNSY","PN","P","1"
"201","209","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4663577","-73.6335408",26.9,27,0.0572265,"B61","Park","Public",201,"PNNI","PN","P","1"
"202","228","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662467","-73.6335716",26.9,27,0.0572265,"B7","Park","Public",202,"PNNI","PN","P","1"
"203","245","BENNY","P1","VILE","Viburnum Lentago","Viburnum","45.4670149","-73.6317668",27.1,27,0.0572265,"B70","Park","Public",203,"VILE","VI","P","1"
"204","52","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.466203","-73.6327459",27.5,28,0.061544,"B11","Park","Public",204,"THOC","TH","P","1"
"205","106","BENNY","P1","PIGL","Picea Glauca","Picea","45.467383","-73.633127",27.6,28,0.061544,"B3","Park","Public",205,"PIGL","PI","P","1"
"206","283","BENNY","P1","ROPS","Robinia Pseudoacacia","Robinia","45.466873","-73.63223",28,28,0.061544,"B81","Park","Public",206,"ROPS","RO","P","1"
"207","307","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465676","-73.6321045",28.3,28,0.061544,"B87","Park","Public",207,"PNNI","PN","P","1"
"208","308","BENNY","P1","PIAB","Picea Abies","Picea","45.4658333","-73.6321192",28.4,28,0.061544,"B87","Park","Public",208,"PIAB","PI","P","1"
"209","259","BENNY","P1","PIAB","Picea Abies","Picea","45.4654301","-73.6322758",28.5,29,0.0660185,"B72","Park","Public",209,"PIAB","PI","P","1"
"210","309","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4656842","-73.6322258",28.5,29,0.0660185,"B87","Park","Public",210,"PNNI","PN","P","1"
"211","152","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4658032","-73.6326734",28.8,29,0.0660185,"B42","Park","Public",211,"PNNI","PN","P","1"
"212","310","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4656821","-73.6321539",29.3,29,0.0660185,"B87","Park","Public",212,"PNNI","PN","P","1"
"213","204","BENNY","P1","ULPU","Ulmus Pumila","Ulmus","45.4665561","-73.6337306",29.4,29,0.0660185,"B56","Park","Public",213,"ULPU","UL","P","1"
"214","53","BENNY","P1","CAAB","Caragana Arborescens","Caragana","45.4663116","-73.6327586",29.6,30,0.07065,"B11","Park","Public",214,"CAAB","CA","P","1"
"215","91","BENNY","P1","ACPL","Acer Platanoides","Acer","45.467494","-73.633052",29.6,30,0.07065,"B25","Park","Public",215,"ACPL","AC","P","1"
"216","205","BENNY","P1","TIAM","Tilia Americana","Tilia","45.466907","-73.633918",29.6,30,0.07065,"B57","Park","Public",216,"TIAM","TI","P","1"
"217","272","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4659065","-73.6322245",29.7,30,0.07065,"B79","Park","Public",217,"PNNI","PN","P","1"
"218","260","BENNY","P1","PIPU","Picea Pungens","Picea","45.4654294","-73.6322252",30.1,30,0.07065,"B72","Park","Public",218,"PIPU","PI","P","1"
"219","136","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4657807","-73.6319922",30.5,31,0.0754385,"B38","Park","Public",219,"PNNI","PN","P","1"
"220","137","BENNY","P1","PIGL","Picea Glauca","Picea","45.4658002","-73.6320911",30.7,31,0.0754385,"B38","Park","Public",220,"PIGL","PI","P","1"
"221","7","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4660395","-73.6333111",30.8,31,0.0754385,"B10","Park","Public",221,"PNSY","PN","P","1"
"222","145","BENNY","P1","TIAM","Tilia Americana","Tilia","45.467117","-73.632882",30.8,31,0.0754385,"B40","Park","Public",222,"TIAM","TI","P","1"
"223","210","BENNY","P1","ACPL","Acer Platanoides","Acer","45.4664941","-73.6334737",30.9,31,0.0754385,"B61","Park","Public",223,"ACPL","AC","P","1"
"224","229","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662086","-73.6335884",31,31,0.0754385,"B7","Park","Public",224,"PNNI","PN","P","1"
"225","230","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662274","-73.6336591",31.1,31,0.0754385,"B7","Park","Public",225,"PNNI","PN","P","1"
"226","138","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465676","-73.632006",31.2,31,0.0754385,"B38","Park","Public",226,"PNNI","PN","P","1"
"227","261","BENNY","P1","PIPU","Picea Pungens","Picea","45.4654693","-73.6322077",31.4,31,0.0754385,"B72","Park","Public",227,"PIPU","PI","P","1"
"228","268","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4656478","-73.6321454",31.4,31,0.0754385,"B78","Park","Public",228,"PNNI","PN","P","1"
"229","206","BENNY","P1","TIAM","Tilia Americana","Tilia","45.466973","-73.63386",31.5,32,0.080384,"B57","Park","Public",229,"TIAM","TI","P","1"
"230","153","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4657684","-73.6326419",31.9,32,0.080384,"B42","Park","Public",230,"PNSY","PN","P","1"
"231","8","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4660899","-73.6332749",32,32,0.080384,"B10","Park","Public",231,"PNSY","PN","P","1"
"232","54","BENNY","P1","THOC","Thuja Occidentalis","Thuja","45.4661961","-73.6327408",32.1,32,0.080384,"B11","Park","Public",232,"THOC","TH","P","1"
"233","130","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4659276","-73.6331763",32.1,32,0.080384,"B36","Park","Public",233,"PNSY","PN","P","1"
"234","55","BENNY","P1","CAAB","Caragana Arborescens","Caragana","45.4663631","-73.6327143",32.3,32,0.080384,"B11","Park","Public",234,"CAAB","CA","P","1"
"235","220","BENNY","P1","TIAM","Tilia Americana","Tilia","45.467035","-73.633806",32.3,32,0.080384,"B67","Park","Public",235,"TIAM","TI","P","1"
"236","97","BENNY","P1","PIPU","Picea Pungens","Picea","45.467339","-73.632651",32.5,33,0.0854865,"B28","Park","Public",236,"PIPU","PI","P","1"
"237","154","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4657694","-73.6326848",32.5,33,0.0854865,"B42","Park","Public",237,"PNNI","PN","P","1"
"238","316","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.466042","-73.632497",32.5,33,0.0854865,"B90","Park","Public",238,"PNNI","PN","P","1"
"239","299","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.466053","-73.632393",33,33,0.0854865,"B82","Park","Public",239,"PNNI","PN","P","1"
"240","311","BENNY","P1","PIGL","Picea Glauca","Picea","45.4658242","-73.6321786",33.2,33,0.0854865,"B87","Park","Public",240,"PIGL","PI","P","1"
"241","269","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4656034","-73.6321075",33.6,34,0.090746,"B78","Park","Public",241,"PNNI","PN","P","1"
"242","139","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465724","-73.631961",33.8,34,0.090746,"B38","Park","Public",242,"PNNI","PN","P","1"
"243","282","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.466017","-73.632424",34,34,0.090746,"B80","Park","Public",243,"PNNI","PN","P","1"
"244","300","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.466046","-73.632307",34.7,35,0.0961625,"B82","Park","Public",244,"PNNI","PN","P","1"
"245","211","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4663833","-73.6334952",35,35,0.0961625,"B61","Park","Public",245,"PNNI","PN","P","1"
"246","231","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662387","-73.633572",35.3,35,0.0961625,"B7","Park","Public",246,"PNNI","PN","P","1"
"247","273","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465933","-73.632263",35.3,35,0.0961625,"B79","Park","Public",247,"PNNI","PN","P","1"
"248","270","BENNY","P1","ACSC","Acer Saccharum","Acer","45.465621","-73.632238",35.5,36,0.101736,"B78","Park","Public",248,"ACSC","AC","P","1"
"249","158","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465894","-73.631884",35.7,36,0.101736,"B43","Park","Public",249,"PNNI","PN","P","1"
"250","9","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4660837","-73.633352",35.8,36,0.101736,"B10","Park","Public",250,"PNSY","PN","P","1"
"251","232","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4663241","-73.6335294",35.8,36,0.101736,"B7","Park","Public",251,"PNNI","PN","P","1"
"252","216","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4663864","-73.6334231",35.9,36,0.101736,"B63","Park","Public",252,"PNNI","PN","P","1"
"253","140","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465849","-73.631908",36.2,36,0.101736,"B38","Park","Public",253,"PNNI","PN","P","1"
"254","155","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4656901","-73.6326305",36.2,36,0.101736,"B42","Park","Public",254,"PNSY","PN","P","1"
"255","141","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4658162","-73.6320156",36.5,37,0.1074665,"B38","Park","Public",255,"PNNI","PN","P","1"
"256","142","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465773","-73.631918",36.8,37,0.1074665,"B38","Park","Public",256,"PNNI","PN","P","1"
"257","233","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662625","-73.633632",36.9,37,0.1074665,"B7","Park","Public",257,"PNNI","PN","P","1"
"258","234","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662759","-73.6335844",37,37,0.1074665,"B7","Park","Public",258,"PNNI","PN","P","1"
"259","212","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4663995","-73.6335274",38,38,0.113354,"B61","Park","Public",259,"PNNI","PN","P","1"
"260","262","BENNY","P1","PIPU","Picea Pungens","Picea","45.4654649","-73.632248",38,38,0.113354,"B72","Park","Public",260,"PIPU","PI","P","1"
"261","274","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.466012","-73.632202",38,38,0.113354,"B79","Park","Public",261,"PNNI","PN","P","1"
"262","180","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465908","-73.631931",38.8,39,0.1193985,"B53","Park","Public",262,"PNNI","PN","P","1"
"263","312","BENNY","P1","PIPU","Picea Pungens","Picea","45.4657762","-73.6321414",38.8,39,0.1193985,"B87","Park","Public",263,"PIPU","PI","P","1"
"264","85","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4655006","-73.6326463",39.4,39,0.1193985,"B24","Park","Public",264,"ACSA","AC","P","1"
"265","143","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465819","-73.631902",39.6,40,0.1256,"B38","Park","Public",265,"PNNI","PN","P","1"
"266","275","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.466004","-73.632344",40.1,40,0.1256,"B79","Park","Public",266,"PNNI","PN","P","1"
"267","221","BENNY","P1","PIAB","Picea Abies","Picea","45.466435","-73.631273",40.2,40,0.1256,"B69","Park","Public",267,"PIAB","PI","P","1"
"268","317","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4660776","-73.6324954",40.6,41,0.1319585,"B90","Park","Public",268,"PNSY","PN","P","1"
"269","213","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.466349","-73.6335928",41,41,0.1319585,"B61","Park","Public",269,"PNNI","PN","P","1"
"270","271","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.465624","-73.632052",41.4,41,0.1319585,"B78","Park","Public",270,"PNNI","PN","P","1"
"271","170","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4657933","-73.6325497",41.9,42,0.138474,"B5","Park","Public",271,"PNNI","PN","P","1"
"272","276","BENNY","P1","ACSC","Acer Saccharum","Acer","45.465907","-73.63237",42.1,42,0.138474,"B79","Park","Public",272,"ACSC","AC","P","1"
"273","214","BENNY","P1","ULPU","Ulmus Pumila","Ulmus","45.4665039","-73.6336256",42.4,42,0.138474,"B61","Park","Public",273,"ULPU","UL","P","1"
"274","305","BENNY","P1","VILE","Viburnum Lentago","Viburnum","45.4672159","-73.6331177",43.2,43,0.1451465,"B83","Park","Public",274,"VILE","VI","P","1"
"275","86","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4656299","-73.6325755",43.4,43,0.1451465,"B24","Park","Public",275,"PNSY","PN","P","1"
"276","263","BENNY","P1","PIPU","Picea Pungens","Picea","45.4653887","-73.6322507",44.1,44,0.151976,"B72","Park","Public",276,"PIPU","PI","P","1"
"277","173","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4660134","-73.6334493",45.1,45,0.1589625,"B51","Park","Public",277,"ACSA","AC","P","1"
"278","264","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.465449","-73.632536",45.7,46,0.166106,"B72","Park","Public",278,"ACSA","AC","P","1"
"279","265","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.465404","-73.632451",46.5,47,0.1734065,"B72","Park","Public",279,"ACSA","AC","P","1"
"280","165","BENNY","P1","FRAM","Fraxinus Americana","Fraxinus","45.466865","-73.631698",47,47,0.1734065,"B47","Park","Public",280,"FRAM","FR","P","1"
"281","127","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4663466","-73.6339867",47.1,47,0.1734065,"B35","Park","Public",281,"ACSA","AC","P","1"
"282","69","BENNY","P1","PIAB","Picea Abies","Picea","45.466469","-73.631323",48.3,48,0.180864,"B19","Park","Public",282,"PIAB","PI","P","1"
"283","128","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4663927","-73.634093",48.4,48,0.180864,"B35","Park","Public",283,"ACSA","AC","P","1"
"284","131","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4659474","-73.6333943",49.1,49,0.1884785,"B36","Park","Public",284,"ACSA","AC","P","1"
"285","70","BENNY","P1","PIAB","Picea Abies","Picea","45.466482","-73.631371",49.5,50,0.19625,"B19","Park","Public",285,"PIAB","PI","P","1"
"286","207","BENNY","P1","PODE","Populus Deltoides","Populus","45.467038","-73.632708",49.9,50,0.19625,"B58","Park","Public",286,"PODE","PO","P","1"
"287","125","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4655751","-73.6325262",51.2,51,0.2041785,"B34","Park","Public",287,"PNSY","PN","P","1"
"288","222","BENNY","P1","GLTR","Gleditsia Triacanthos","Gleditsia","45.466425","-73.631536",52.5,53,0.2205065,"B69","Park","Public",288,"GLTR","GL","P","1"
"289","92","BENNY","P1","TICO","Tilia Cordata","Tilia","45.467429","-73.632745",52.6,53,0.2205065,"B25","Park","Public",289,"TICO","TI","P","1"
"290","156","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4656668","-73.6326309",52.6,53,0.2205065,"B42","Park","Public",290,"PNSY","PN","P","1"
"291","81","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.466117","-73.631521",52.7,53,0.2205065,"B23","Park","Public",291,"ACSA","AC","P","1"
"292","113","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4662975","-73.6338959",52.9,53,0.2205065,"B33","Park","Public",292,"ACSA","AC","P","1"
"293","126","BENNY","P1","PNSY","Pinus Sylvestris","Pinus","45.4656048","-73.6325316",53.6,54,0.228906,"B34","Park","Public",293,"PNSY","PN","P","1"
"294","235","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4662667","-73.6336213",53.9,54,0.228906,"B7","Park","Public",294,"PNNI","PN","P","1"
"295","174","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4660692","-73.6335582",55.2,55,0.2374625,"B51","Park","Public",295,"ACSA","AC","P","1"
"296","236","BENNY","P1","PNNI","Pinus Nigra 'Austriaca'","Pinus","45.4663205","-73.6336099",55.2,55,0.2374625,"B7","Park","Public",296,"PNNI","PN","P","1"
"297","63","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4657299","-73.6330399",55.3,55,0.2374625,"B18","Park","Public",297,"ACSA","AC","P","1"
"298","82","BENNY","P1","EUAL","Euonymous Alatus","Euonymous","45.4661416","-73.6315885",56.3,56,0.246176,"B23","Park","Public",298,"EUAL","EU","P","1"
"299","132","BENNY","P1","ACSA","Acer Saccharinum","Acer","45.4658418","-73.6332199",56.9,57,0.2550465,"B36","Park","Public",299,"ACSA","AC","P","1"
"300","215","BENNY","P1","GLTR","Gleditsia Triacanthos","Gleditsia","45.466502","-73.631737",57.4,57,0.2550465,"B62","Park","Public",300,"GLTR","GL","P","1"
"301","64","BENNY","P1","FRAM","Fraxinus Americana","Fraxinus","45.46579","-73.632987",58,58,0.264074,"B18","Park","Public",301,"FRAM","FR","P","1"
